author,content,description,photo_url,pub_date,source,title,url
Rosie Perper,"A Puerto Rico tourism company on Monday said the island stands to lose $2.5 million because of canceled stops by cruise ships prompted by mass political protests on the island. 
 In a statement from the Puerto Rico Tourism Company, a public corporation, two … [+2511 chars]",A Puerto Rico tourism company on Monday said the island could lose $2.5 million because of cruise ships canceling stops there amid mass protests. Two cruise ships axed stops in San Juan — the territory's capital city and a flashpoint for anti-government prote…,https://static.businessinsider.com/image/5d36d6972516e90fd902ce88-750.jpg,2019-07-23,,"Cruise tours are canceling trips to Puerto Rico amid mass protests, which could cost the island millions",https://www.insider.com/puerto-rico-to-lose-25-million-because-of-canceled-cruises-2019-7
Marco Bello,"San Juan (Reuters) - San Juan braced on Tuesday for an 11th day of protests calling for the resignation of Puerto Rico’s governor over offensive chat messages that have drawn hundreds of thousands of people. 
Police fired tear gas to disperse crowds late Mon… [+2641 chars]",San Juan braced on Tuesday for an 11th day of protests calling for the resignation of Puerto Rico's governor over offensive chat messages that have drawn hundreds of thousands of people.,https://s1.reutersmedia.net/resources/r/?m=02&d=20190723&t=2&i=1411008855&w=1200&r=LYNXNPEF6M0G1,2019-07-23,the-new-york-times,"San Juan braces for an 11th day of protests, amid calls for Puerto Rico's governor to resign",https://www.reuters.com/article/us-usa-puertorico-idUSKCN1UI0U8
"USA TODAY, Rebekah Tuchscherer, USA TODAY","If you spend a lot of time in the car or just want to be prepared, listen up. Here are some items you should have in your vehicle at all times.
 Buzz60
Its hurricane season, and big storms can mean extra danger for drivers braving flooded roads.
In case of… [+4987 chars]","If your vehicle becomes submerged in water during flooding, it's important to know what tools to use and what kind of windows will break.","https://www.gannett-cdn.com/presto/2019/07/13/USAT/bd4fc975-d478-48dc-8671-223835a99d13-19497.jpg?crop=5358,3014,x0,y0&width=3200&height=1680&fit=bounds",2019-07-16,the-new-york-times,"Here's how to escape your car if it floods during a hurricane, AAA says",https://www.usatoday.com/story/money/2019/07/16/hurricanes-aaa-says-know-how-escape-your-car-if-floods/1735047001/?utm_source=google&utm_medium=amp&utm_campaign=speakable
Meredith Videos,"Nearly two years ago, Hurricane María exposed the raw dysfunction of Puerto Rico, collapsing long-neglected infrastructure and leaving several thousand dead on Gov. Ricardo Rossellós watch.","Nearly two years ago, Hurricane María exposed the raw dysfunction of Puerto Rico, collapsing long-neglected infrastructure and leaving several thousand dead on Gov. Ricardo Rosselló’s watch.",https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png,2019-07-16,reuters,'Chatgate' Scandal Plunges Puerto Rico Governor Into Political Crisis,https://news.yahoo.com/chatgate-scandal-plunges-puerto-rico-051222962.html
WABC – NY,"Hundreds of pages of online chats between Rossello and members of his administration leaked, revealing the men mocking women, the handicapped and victims of Hurricane Maria.","Hundreds of pages of online chats between Rossello and members of his administration leaked, revealing the men mocking women, the handicapped and victims of Hurricane Maria.",https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png,2019-07-18,,Protests continue in Puerto Rico amid calls for governor to resign,https://news.yahoo.com/protests-continue-puerto-rico-amid-222304444.html
Nicole Wetsman,"Many products featured on this site were editorially chosen. Popular Science may receive financial compensation for products purchased through this site.
Copyright © 2019 Popular Science. A Bonnier Corporation Company. All rights reserved. Reproduction in wh… [+47 chars]","In a study published this week, researchers found that patients in treatment for non-small cell lung cancer during hurricane disasters have worse survival rates than those unaffected by hurricanes.",https://www.popsci.com/resizer/yAc9-CmBiJs6aPph1zRrnNB3XaE=/1200x628/smart/arc-anglerfish-arc2-prod-bonnier.s3.amazonaws.com/public/C2KUNBGRNZ4NUDNQ5LCNNSREKE.jpg,2019-07-17,,People in cancer treatment during hurricanes have lower survival rates,https://www.popsci.com/cancer-treatment-hurricanes-survival-rates/
James Pasley,"Puerto Ricans are storming the streets as they attempt to drive 40-year-old Gov. Ricardo Rossello from office. 
 On Monday, Puerto Rico could have its biggest protest ever. Hundreds of thousands are expected to take over one of the country's largest highways… [+748 chars]","On Monday, Puerto Rico could have its biggest protest ever. Hundreds of thousands of people are expected to take over one of the country's largest highways to force Gov. Ricardo Rossello to resign. Rossello has come under fire due to corruption charges levele…",https://amp.businessinsider.com/images/5d35dbe08d66424f812b6d8c-960-480.jpg,2019-07-22,cnn,Puerto Rico is poised for one of its biggest-ever protests to drive Gov. Ricardo Rossello from office. Here's how it reached this point.,https://www.businessinsider.com/puerto-rico-protest-photos-gov-ricardo-rossello-2019-7
"Veronica Stracqualursi, CNN","Washington (CNN)Democratic Hawaii Rep. Tulsi Gabbard flew to Puerto Rico Friday to join the thousands of protesters there who have demanded that Gov. Ricardo Rosselló step down, taking action on a chorus of calls from 2020 presidential contenders for the emba… [+3466 chars]","Democratic Hawaii Rep. Tulsi Gabbard flew to Puerto Rico Friday to join the thousands of protesters there who have demanded that Gov. Ricardo Rosselló step down, taking action on a chorus of calls from 2020 presidential contenders for the embattled governor's…",https://cdn.cnn.com/cnnnext/dam/assets/190718135314-16-pr-protest-gallery-super-tease.jpg,2019-07-20,cnn,Tulsi Gabbard joins protests in Puerto Rico for governor to resign,https://www.cnn.com/2019/07/20/politics/puerto-rico-protests-politicians-call-ricardo-rossello-resign/index.html
Bill Hutchinson and Joshua Hoyos,"The embattled governor of Puerto Rico is bracing for the largest protest against his administration as thousands of demonstrators plan to take to the streets of the Caribbean island's capital on Monday to reiterate demands for his resignation.
Interested in … [+5979 chars]","Under mounting pressure to resign, the governor of Puerto Rico was bracing Sunday for what is expected to be the largest protest against his administration.",https://s.abcnews.com/images/US/Puerto-Rico-ap-er-190716_hpMain_16x9_992.jpg,2019-07-21,cnn,Governor struggles to stay in office amid firestorm over vulgar chat room talk,https://abcnews.go.com/US/puerto-rico-governor-struggles-stay-office-amid-firestorm/story?id=64468157
Quinn Owen and Luke Barr,"The Trump administration has stopped placing children at Florida's Homestead Shelter, a facility for undocumented migrant teens thats become a lightening rod for 2020 politics.
Interested in Immigration?
Add Immigration as an interest to stay up to date on … [+2758 chars]","The Trump administration has stopped placing children at Florida's controversial Homestead Shelter, a facility for undocumented migrant teens.",https://s.abcnews.com/images/Politics/homestead-congress-ap-ps-190717_hpMain_16x9_992.jpg,2019-07-17,cnn,Trump administration stops sending kids to controversial Homestead migrant facility,https://abcnews.go.com/Politics/trump-administration-stops-sending-kids-controversial-homestead-migrant/story?id=64393248
Nelson del Castillo with Leila Macor in Miami,"San Juan (AFP) - Authorities in Puerto Rico have issued a search warrant against the US territory's governor and 11 other men who exchanged derogatory chat messages mocking gays, hurricane victims and others, officials said Tuesday -- the latest twist in a sc… [+2555 chars]","Authorities in Puerto Rico have issued a search warrant against the US territory's governor and 11 other men who exchanged derogatory chat messages mocking gays, hurricane victims and others, officials said Tuesday -- the latest twist in a scandal engulfing t…",https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png,2019-07-23,the-new-york-times,Search warrant against Puerto Rico's embattled governor,https://news.yahoo.com/search-warrant-against-puerto-ricos-embattled-governor-205553815.html
Frances Robles and Alejandra Rosa,"michael barbaro
From The New York Times, Im Michael Barbaro. This is The Daily. Today: Hundreds of leaked text messages revealed the governor of Puerto Rico mocking his own citizens. For Puerto Ricans, it was the last straw. Its Friday, July 19.
patricia ma… [+18620 chars]","Many Puerto Ricans are deeply dissatisfied with a government they say has left much of the island mired in poverty, unemployment and corruption.",https://static01.nyt.com/images/2019/07/22/us/PRlivebriefing01-promo2/PRlivebriefing01-promo2-facebookJumbo-v4.jpg,2019-07-22,engadget,‘The People Can’t Take It Anymore’: Puerto Rico Erupts in a Day of Protests,https://www.nytimes.com/2019/07/22/us/puerto-rico-protests-politics.html
"USA TODAY, Nicholas Wu, USA TODAY","Puerto Rico Gov. Ricardo Rosselló faces calls to resign after private chats leaked, revealing the men mocking women and victims of Hurricane Maria.
 Just the FAQs, USA TODAY
WASHINGTON  Rep. Tulsi Gabbard, D-Hawaii, has joined a growing chorus of lawmakers … [+3723 chars]",Rep. Tulsi Gabbard has joined a growing chorus of lawmakers calling for the resignation of the Puerto Rican Gov. Ricardo Rosselló.,"https://www.gannett-cdn.com/presto/2019/07/20/USAT/515d9907-89ff-4ef9-a934-3706f8f43664-GTY_1162632816.JPG?crop=771,434,x0,y101&width=3200&height=1680&fit=bounds",2019-07-20,,"Gabbard, AOC join lawmakers to call on Puerto Rican governor to resign over corruption scandal",https://www.usatoday.com/story/news/politics/2019/07/20/gabbard-joins-aoc-scott-calling-puerto-rico-governor-resign/1785182001/?utm_source=google&utm_medium=amp&utm_campaign=speakable
Qurratuain Amir-Ihsan,"Spotted: JD Companies, a Canadian construction firm owned by David Saulner and Joel German, has built its first beach house concept. It is made from 612,000 recycled plastic bottles and is capable of resisting strong winds up to 326 mph, which is similar to a… [+972 chars]","This eco-friendly building is capable of resisting a Category 5 hurricane The post Hurricane-proof house made from over 600,000 recycled plastic bottles appeared first on Springwise.",https://www.springwise.com/wp-content/uploads/2019/07/architecture-innovation-beach-house-jd-composites.png,2019-07-23,mashable,"Hurricane-proof house made from over 600,000 recycled plastic bottles",https://www.springwise.com/architecture-innovation-beach-house-jd-composites
Oliver Laughland in New York,"Photograph: Eric Rojas/AFP/Getty Images
Puerto Rico is braced for more massive protests as the US territorys governor, Ricardo Rosselló, clings to power despite resigning as president of the ruling New Progressive Party on Sunday and announcing he will not r… [+3154 chars]","Mass demonstrations resume in the US island territory demanding Ricardo Rosselló’s resignation following abusive text messagesPeople take to the Las Américas Highway in San Juan, Puerto Rico, on Monday demanding the resignation of Governor Ricardo Rosselló. P…",https://s.yimg.com/os/mit/media/m/social/images/social_default_logo-1481777.png,2019-07-22,the-new-york-times,Puerto Rico protesters to block highway as governor remains defiant,https://news.yahoo.com/puerto-rico-protesters-block-highway-133216427.html
