source,author,title,description,url,photo_url,pub_date,content
Forbes.com,"Candace Evans, Contributor, Candace Evans, Contributor https://www.forbes.com/sites/candaceevans/",Zero Deaths From Last Week's EF-3 Tornados A Texas Miracle,"We survived the recent Dallas EF-3 tornado without damage to our home, but man, many others around us did not. Here is what happened:",https://www.forbes.com/sites/candaceevans/2019/10/28/zero-deaths-from-last-weeks-ef-3-tornados-a-texas-miracle/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fcandaceevans%2Ffiles%2F2019%2F10%2FTornando-Destruction-Andy-Luten-2-1200x960.jpg,2019-10-29,"<ul><li>Share to facebook</li><li>Share to twitter</li><li>Share to linkedin</li></ul>
Oct. 20 Tornado destruction
Andy Luten
We lived through what we now know is the most costly tornado in Texas history: more than two billion in damages, according to the … [+21912 chars]"
Desiringgod.org,Sam Storms,Joy’s Eternal Sunrise: Why Heaven Will Never Be Boring,I’m a sucker for news articles with headlines such as “The 10 Most Enjoyable Places to Live” or “The Least Expensive Cities in the US” or “The Best Places in the US to Retire.” But it’s not because I want to know where my state or city ranks. My curiosity is …,https://www.desiringgod.org/articles/joys-eternal-sunrise?utm_medium=feed&utm_source=feedpress.me&utm_campaign=Feed%3A+dg-articles,https://dg.imgix.net/joy-s-eternal-sunrise-02h4vmij-en/landscape/joy-s-eternal-sunrise-02h4vmij-cee98c27946c47aa4e81c1c8eaa29ccb.jpg?ts=1568296208&ixlib=rails-3.1.0&auto=format%2Ccompress&fit=min&w=800&h=450,2019-10-29,Im a sucker for news articles with headlines such as The 10 Most Enjoyable Places to Live or The Least Expensive Cities in the US or The Best Places in the US to Retire. But its not because I want to know where my state or city ranks. My curiosity is focused … [+8844 chars]
Dailymail.co.uk,By Jeff Powell for the Daily Mail,Josh Taylor's victory over Regis Prograis has taken him to the summit of British boxing,JEFF POWELL: Josh Taylor's majority decision over Regis Prograis in a potential Fight of the Year at London's 02 has made him the pre-eminent star of the British ring.,https://www.dailymail.co.uk/sport/boxing/article-7623943/Josh-Taylors-victory-Regis-Prograis-taken-summit-British-boxing.html,https://i.dailymail.co.uk/1s/2019/10/28/23/20228540-0-image-a-84_1572304206805.jpg,2019-10-28,"The Tartan Tornado, by virtue of a heroic world lightweight championship unification triumph so razor-thin that his swollen right eye was sliced wide open, has stormed his way to the summit of UK boxing.
Josh Taylor's majority decision over Regis Prograis in… [+2112 chars]"
Kevinmd.com,"Qaali Hussein, MD",The stigma of motherhood in medicine,"Women who become doctors must often choose between motherhood and medicine. I’m a mother and a surgeon. I never thought of choosing between the two, even though my employers often asked me to. Today I work as a trauma surgeon in a busy practice. It’s been a l…",https://www.kevinmd.com/blog/2019/10/the-stigma-of-motherhood-in-medicine.html,https://www.kevinmd.com/blog/wp-content/uploads/shutterstock_526407691-1.jpg,2019-10-28,"Women who become doctors must often choose between motherhood and medicine. Im a mother and a surgeon. I never thought of choosing between the two, even though my employers often asked me to.
Today I work as a trauma surgeon in a busy practice. Its been a lo… [+6490 chars]"
Thv11.com,,Woman who lost 2 children in 2014 Vilonia tornado reported missing in Toronto,"The Toronto police needs your help in searching for April Burkle, also known as April Smith.",https://www.thv11.com/article/news/local/missing-persons-reports/woman-who-lost-2-children-in-2014-vilonia-tornado-reported-missing-in-toronto/91-1789f03c-13e7-4010-b240-f49b18d3d070,https://media.11alive.com/assets/KTHV/images/e2e86b22-a510-4e5c-8f4d-2ddc4c4b7d5b/e2e86b22-a510-4e5c-8f4d-2ddc4c4b7d5b_1140x641.png,2019-10-28,"TORONTO, Ontario The Toronto police needs your help in searching for April Burkle, also known as April Smith.
Burkle was last seen Monday, Oct. 21 in Toronto, Ontario.
She is 5 feet and 4 inches tall and weighs 135 pounds. Burkle has brown hair and brown ey… [+936 chars]"
Wattsupwiththat.com,Guest Blogger,Is it climate socialism – or eco-fascism?,"Green New Deal climate alarm socialism is really intolerant, totalitarian eco-fascism Paul Driessen Green New Dealers have convinced themselves that our planet faces an imminent, existential, manmade climate cataclysm – that can be prevented solely and simply…",https://wattsupwiththat.com/2019/10/28/is-it-climate-socialism-or-eco-fascism/,https://i0.wp.com/wattsupwiththat.com/wp-content/uploads/2019/07/cfactflag.jpg?fit=426%2C276&ssl=1,2019-10-28,"Green New Deal climate alarm socialism is really intolerant, totalitarian eco-fascism
Paul Driessen
Green New Dealers have convinced themselves that our planet faces an imminent, existential, manmade climate cataclysm that can be prevented solely and simply… [+9509 chars]"
Brica.de,,"The Ransomware Superhero of Normal, Illinois","Thanks to Michael Gillespie, an obscure programmer at a Nerds on Call repair store, hundreds of thousands of ransomware victims have recovered their files for free. About 10 years ago, Michael Gillespie and several classmates at Pekin Community High School in…",https://brica.de/alerts/alert/public/1284026/the-ransomware-superhero-of-normal-illinois/,,2019-10-28,"Thanks to Michael Gillespie, an obscure programmer at a Nerds on Call repair store, hundreds of thousands of ransomware victims have recovered their files for free.About 10 years ago, Michael Gillespie and several classmates at Pekin Community High School in … [+9319 chars]"
Inessential.com,,No ETAs,"People often ask me about ETAs. When will the feature they’re waiting for ship? If you’re a software developer, they probably ask you too. I totally get it! Though I write an app, I’m mostly a user of apps, and I too want to know when the features I’m waiting…",https://inessential.com/2019/10/28/no_etas,,2019-10-28,
Boxingnews24.com,Boxing News,"Josh Taylor wants next fight in Edinburgh, Scotland","By Charles Brun: Fresh off his victory over Regis Prograis last Saturday, IBF/WBA light welterweight champion Josh ‘The Tartan Tornado’ Taylor says he wants to take advantage of his pulling power to have his next fight take place in Edinburgh, Scotland. Unles…",https://www.boxingnews24.com/2019/10/josh-taylor-wants-next-fight-in-edinburgh-scotland/,https://www.boxingnews24.com/wp-content/uploads/2019/10/0-Prograis-Taylor5.jpg,2019-10-28,"By Charles Brun: Fresh off his victory over Regis Prograis last Saturday, IBF/WBA light welterweight champion Josh ‘The Tartan Tornado’ Taylor says he wants to take advantage of his pulling power to have his next fight take place in Edinburgh, Scotland.
Unle… [+2360 chars]"
Hotukdeals.com,,204° - Crash Bandicoot NSane Trilogy (Xbox One) [New & Sealed] - £10.60 Delivered @ Bopster/eBay,"£10.60 - eBay Your favourite marsupial, Crash Bandicoot, is back! He’s enhanced, entranced and ready-to-dance with the N. Sane Trilogy game collection. Now you can experience...",https://www.hotukdeals.com/deals/crash-bandicoot-nsane-trilogy-xbox-one-new-sealed-1060-delivered-at-bopsterebay-3318376,https://images.hotukdeals.com/threads/thread_full_screen/default/3318376_1.jpg,2019-10-28,"Your favourite marsupial, Crash Bandicoot, is back! Hes enhanced, entranced and ready-to-dance with the N. Sane Trilogy game collection. Now you can experience Crash Bandicoot like never before in Fur-K. Spin, jump, wump and repeat as you take on the epic cha… [+2086 chars]"
Designboom.com,nina azzarello I designboom,GHIDINI1961: brass design for life through contemporary creative expressions,"from salt and pepper shakers to sofas, and upholstered furniture, mirrors, and bookshelves, every object in GHIDINI1961’s collection exudes the signature craftsmanship of a brand rooted in excellence. The post GHIDINI1961: brass design for life through contem…",https://www.designboom.com/design/ghidini1961-brass-design-collections-10-28-2019/,https://www.designboom.com/wp-content/uploads/2018/10/GHIDINI-1961-collections-designboom-FB.jpg,2019-10-28,"building upon more than 50 years of excellence in brass design and craftsmanship, GHIDINI1961 came into being in 2016 under the art direction of stefano giovannoni. with the aim of enhancing the properties of the material, GHIDINI1961 has since developed a co… [+5007 chars]"
Oonaballoona.com,marcy harriell | oonaballoona,Rob Was Gone For Five Days So I Made A Five Hour Dress.,"GREAT TITLE RIGHT?!!!! Last week, Rob was away for five days, which in Casa Harriell Time (CHT) is ALMOST FIVE YEARS, and, as previousl...",http://www.oonaballoona.com/2019/10/rob-was-gone-for-five-days-so-i-made.html,https://1.bp.blogspot.com/-0Gw2HUaMAHM/Xbb2RzToh8I/AAAAAAAANOo/4OjYX6JSMfkj6pPOZKvRMlGW12v4a0QlACEwYBhgL/w1200-h630-p-k-no-nu/bIMG_5480-2.jpg,2019-10-28,"GREAT TITLE RIGHT?!!!! Last week, Rob was away for five days, which in Casa Harriell Time (CHT) is ALMOST FIVE YEARS, and, as previously evidenced when we are apart, questionable decisions were made. For Rob, it's doing things like demolishing and renovating … [+3543 chars]"
People.com,Rachel DeSantis,Tennessee Man Killed by Falling Tree While Trying to Rescue Dog from Storm: 'Most Generous Man',"A Tennessee man braving a storm to rescue his dog was killed on Saturday after he was hit by a falling tree. Ray Wood, 63, died near his Adamsville home after he stepped outside to retrieve his family pet from the brewing storm, ABC affiliate WBBJ reported. H…",https://people.com/human-interest/tennessee-man-killed-falling-tree-dog-rescue/,https://peopledotcom.files.wordpress.com/2019/10/ray-wood.jpg?crop=0px%2C248px%2C2700px%2C1418px&resize=1200%2C630,2019-10-28,"A Tennessee man braving a storm to rescue his dog was killed on Saturday after he was hit by a falling tree.
Ray Wood, 63, died near his Adamsville home after he stepped outside to retrieve his family pet from the brewing storm, ABC affiliate WBBJ reported.… [+1848 chars]"
Nicekicks.com,Robbie Falchi,The Complete History of Air Jordan 1 Collabs,"A full guide to Air Jordan 1 Collabs by Jordan Brand and various artists, athletes and retailers.",https://www.nicekicks.com/air-jordan-1-collaboration-history/,https://i1.wp.com/s3.amazonaws.com/nicekickswpoffloads3/files/2019/10/28092129/aj-1-collabs.gif?fit=1200%2C640&ssl=1,2019-10-28,"We hope you’re ready for the complete history of Air Jordan 1 collabs because we’re about to hit you with a tornado of information here.
Buckle up your seat-belts ladies and gents because almost thirty years of information is about to go flying by.
Much lik… [+17066 chars]"
Yahoo.com,By Arno Schuetze and Abhinav Ramnarayan,KKR adds Deutsche Bank to defense supplier Hensoldt's IPO lineup: sources,"Private equity firm KKR has added Deutsche Bank and KKR Capital Markets as additional global coordinators for the planned stock market flotation of German defense supplier Hensoldt, people close to the matter said. The buyout group is working with the two inv…",https://finance.yahoo.com/news/kkr-adds-deutsche-bank-defense-130442183.html,https://s.yimg.com/ny/api/res/1.2/pQ7nvJBxQF6s8PoEQQvRmw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuODY3MzM0MTY3NzA5Ng--/https://s.yimg.com/uu/api/res/1.2/sZaMCICCvX1bmEiZDV9qtg--~B/aD01MzM7dz03OTk7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/reuters-finance.com/5d97f723a14a3d41899e003fe1a3a679,2019-10-28,"By Arno Schuetze and Abhinav Ramnarayan
FRANKFURT (Reuters) - Private equity firm KKR &lt;KKR.N&gt; has added Deutsche Bank &lt;DBKGn.DE&gt; and KKR Capital Markets as additional global coordinators for the planned stock market flotation of German defense su… [+1060 chars]"
Reuters,Arno Schuetze,KKR adds Deutsche Bank to defence supplier Hensoldt's IPO lineup - sources,"Private equity firm KKR has added Deutsche Bank and KKR Capital Markets as additional global coordinators for the planned stock market flotation of German defence supplier Hensoldt, people close to the matter said.",https://www.reuters.com/article/us-hensoldt-sale-idUSKBN1X71B4,https://s4.reutersmedia.net/resources/r/?m=02&d=20191028&t=2&i=1445839778&w=1200&r=LYNXMPEF9R0XR,2019-10-28,"FRANKFURT (Reuters) - Private equity firm KKR (KKR.N) has added Deutsche Bank (DBKGn.DE) and KKR Capital Markets as additional global coordinators for the planned stock market flotation of German defense supplier Hensoldt, people close to the matter said. 
T… [+998 chars]"
